"sex","self_neuroticism","self_extraversion","self_openness","self_agreeableness","self_conscientiousness","other_neuroticism","other_extraversion","other_openness","other_agreeableness","other_conscientiousness"
"female",22,11.8333333333333,12.8333333333333,19.8333333333333,14.5,18.3333333333333,15.3333333333333,13.3333333333333,21,16.1666666666667
"female",9.33333333333333,19.1666666666667,14,24.6666666666667,20,12.3333333333333,20.8333333333333,17.5,21,19.1666666666667
"female",14.1666666666667,10.6666666666667,17,20,21.1666666666667,21.3333333333333,13.5,17.1666666666667,18.3333333333333,20.1666666666667
"female",19.3333333333333,16,16.6666666666667,17,21.1666666666667,16.5,16.1666666666667,18.1666666666667,18.8333333333333,20
"male",12.5,12.3333333333333,20,24.6666666666667,19.1666666666667,8.83333333333333,13.6666666666667,15.3333333333333,23.5,24
"female",12.1666666666667,15.8333333333333,22.1666666666667,22,21.5,19.8333333333333,17.5,23,21.5,20.3333333333333
"male",11.8333333333333,15.1666666666667,17.8333333333333,19.3333333333333,23.3333333333333,14,12.6666666666667,17,21.3333333333333,25.1666666666667
"female",14.6666666666667,14.5,18.3333333333333,23,22.5,14.8333333333333,17.3333333333333,16.3333333333333,23.6666666666667,19.6666666666667
"female",16.6666666666667,13.1666666666667,15.3333333333333,22.3333333333333,22.1666666666667,10.6666666666667,14,13.8333333333333,25.8333333333333,23.3333333333333
"female",11.6666666666667,23.6666666666667,24.3333333333333,18,21.8333333333333,13.8333333333333,26.5,24.8333333333333,21.6666666666667,21.5
"female",17.8333333333333,15.6666666666667,13.5,16.5,20.3333333333333,14.5,18.6666666666667,12.5,16.6666666666667,24
"female",14.1666666666667,22.1666666666667,24.1666666666667,19.6666666666667,20.1666666666667,9.5,22.6666666666667,20.8333333333333,21,23.3333333333333
"male",12.1666666666667,22.6666666666667,18.1666666666667,21.8333333333333,21.1666666666667,9.66666666666667,27.6666666666667,19.8333333333333,21.1666666666667,10.8333333333333
"female",15.5,13.8333333333333,13.5,21,18.6666666666667,7.33333333333333,23,17.5,21.3333333333333,22.8333333333333
"female",12.8333333333333,11.8333333333333,16.5,19.8333333333333,21.8333333333333,14,15,15.8333333333333,23.5,25.1666666666667
"female",10.1666666666667,23.1666666666667,15.5,16.6666666666667,18.3333333333333,5.16666666666667,21.6666666666667,12.1666666666667,21.8333333333333,23.1666666666667
"male",12.3333333333333,14,11.5,21.3333333333333,21.8333333333333,12.5,16.1666666666667,12.1666666666667,21.1666666666667,21.6666666666667
"female",17.8333333333333,12.6666666666667,16.5,25.3333333333333,20.1666666666667,16.1666666666667,11.8333333333333,13.3333333333333,18.6666666666667,17
"female",17,16.5,21.6666666666667,20.5,17.5,12.6666666666667,14,17.5,22.1666666666667,26.1666666666667
"female",20.1666666666667,17.6666666666667,16,20.5,18.3333333333333,14.1666666666667,21.6666666666667,19.3333333333333,19.6666666666667,22.1666666666667
"female",13.6666666666667,14.1666666666667,19.3333333333333,18.8333333333333,16,11.6666666666667,10.5,13.3333333333333,21.8333333333333,22.6666666666667
"female",9,8,8.5,23.1666666666667,22.3333333333333,11.1666666666667,16.5,11.6666666666667,22.8333333333333,24.5
"female",27.1666666666667,23,19.5,24.6666666666667,16.5,19.6666666666667,23.8333333333333,20,22.6666666666667,20.6666666666667
"female",14.1666666666667,19.5,15.5,19.5,20,20,19,14.3333333333333,19.1666666666667,14.6666666666667
"female",9.83333333333333,21,21,22,24.1666666666667,10.8333333333333,20.5,19,20.5,28.6666666666667
"female",21.8333333333333,17.1666666666667,17.5,22.1666666666667,20.8333333333333,10,21.1666666666667,18.1666666666667,26,25.6666666666667
"male",8.5,12.3333333333333,15.1666666666667,21.3333333333333,22,5.5,13.6666666666667,17.6666666666667,27.1666666666667,26.5
"male",17.8333333333333,14.1666666666667,18.6666666666667,17,17.8333333333333,14.1666666666667,17,19.6666666666667,18.6666666666667,25
"female",18.8333333333333,15.5,19,17.8333333333333,22.1666666666667,17.8333333333333,13.3333333333333,14.1666666666667,19,22.5
"female",15.6666666666667,23,19.1666666666667,18.6666666666667,22.1666666666667,20.8333333333333,26.3333333333333,24.5,13.8333333333333,20
"female",21.1666666666667,21.3333333333333,24.5,14.3333333333333,15.1666666666667,15,19.8333333333333,22.6666666666667,20,24
"male",10.3333333333333,21.8333333333333,16.5,23.3333333333333,23.5,12,26.5,20.3333333333333,18.8333333333333,18.1666666666667
"female",19.1666666666667,19.1666666666667,20.1666666666667,14.5,26.3333333333333,13.6666666666667,21.5,19.5,18.8333333333333,30.5
"female",13.1666666666667,27.1666666666667,21,16.5,25.1666666666667,10.3333333333333,24.1666666666667,17.8333333333333,21.1666666666667,26.1666666666667
"female",11.6666666666667,17.5,18.6666666666667,20.8333333333333,22,10.6666666666667,19.3333333333333,15.8333333333333,21.3333333333333,24.8333333333333
"female",8.83333333333333,26.6666666666667,21.5,17,27.3333333333333,11.6666666666667,25.6666666666667,18.3333333333333,17.1666666666667,26.1666666666667
"male",19.5,6.5,16,20.1666666666667,20.5,10.3333333333333,6,9.5,20.3333333333333,15.5
"female",13.6666666666667,25.1666666666667,23.1666666666667,17,26.1666666666667,6.83333333333333,26.8333333333333,21.8333333333333,18.5,24.5
"female",12.1666666666667,14.6666666666667,15,19.1666666666667,20,12.6666666666667,18.6666666666667,18.6666666666667,21.1666666666667,23.6666666666667
"female",14.3333333333333,18.6666666666667,19.8333333333333,20.1666666666667,24.6666666666667,15.3333333333333,19.3333333333333,15.6666666666667,18.3333333333333,23.1666666666667
"female",11.3333333333333,13.8333333333333,15.3333333333333,20.5,17,13.3333333333333,12.8333333333333,10.3333333333333,22.8333333333333,15.1666666666667
"male",10.3333333333333,17.1666666666667,19.6666666666667,17.1666666666667,20.1666666666667,21.5,10.6666666666667,19.6666666666667,19.5,13.3333333333333
"female",9.5,21.8333333333333,21,22.8333333333333,23,9.83333333333333,23.8333333333333,18.6666666666667,22,25.5
"male",4.66666666666667,23.3333333333333,20.6666666666667,14.3333333333333,29.3333333333333,5.16666666666667,24.3333333333333,16,17.5,29.6666666666667
"female",15.6666666666667,10.6666666666667,16.6666666666667,18.1666666666667,22.8333333333333,16.1666666666667,9.33333333333333,14.6666666666667,21.5,24.5
"female",8.16666666666667,16,23.1666666666667,19.6666666666667,20.6666666666667,12.5,20.3333333333333,9.83333333333333,12.3333333333333,26.3333333333333
"male",10.6666666666667,19.5,18.3333333333333,18.5,22.6666666666667,10.3333333333333,23.1666666666667,14,19.8333333333333,20
"male",23.1666666666667,15.6666666666667,18.5,19,17,20.6666666666667,17.3333333333333,20.3333333333333,21,15.8333333333333
"male",23.6666666666667,15,14.5,19.5,18.1666666666667,20.1666666666667,8.83333333333333,10.3333333333333,20.5,21.5
"female",10.8333333333333,20.5,21.6666666666667,9.66666666666667,21,15.3333333333333,13.1666666666667,20.6666666666667,13.5,19.5
"female",11,25,20.8333333333333,21.6666666666667,25.3333333333333,6.5,25.1666666666667,18.5,24.1666666666667,26.1666666666667
"male",11,19,20.3333333333333,15.5,17,14.5,20.8333333333333,20.5,13.5,19.3333333333333
"female",16.1666666666667,23.5,14.3333333333333,15.5,18.1666666666667,6.16666666666667,26.1666666666667,15.5,17.3333333333333,25.5
"female",15.1666666666667,12.5,14.1666666666667,22.1666666666667,18.8333333333333,17.5,15.1666666666667,13,21.1666666666667,21.5
"male",20.1666666666667,23.6666666666667,23.6666666666667,23.5,12.5,19,17.5,11.3333333333333,17.1666666666667,14
"male",21,18.1666666666667,14,15.1666666666667,17.5,11.6666666666667,21.5,14.6666666666667,16.6666666666667,22.6666666666667
"female",13,22,24,16,21.5,16,22,21.6666666666667,16.1666666666667,16.6666666666667
"female",20.8333333333333,9.66666666666667,15.1666666666667,16.6666666666667,18.3333333333333,20.6666666666667,12,17.1666666666667,18.5,22
"female",16.8333333333333,21.3333333333333,20.1666666666667,18.3333333333333,21.5,17.5,22.5,20,19.8333333333333,21
"female",8,22,23.6666666666667,19.5,9.16666666666667,14.8333333333333,21.1666666666667,24.6666666666667,14.6666666666667,8.16666666666667
"female",11.1666666666667,25,17.3333333333333,20.8333333333333,21,9.16666666666667,20.5,17.3333333333333,21,23.3333333333333
"male",9.16666666666667,20.8333333333333,13.1666666666667,21.3333333333333,21.5,7.33333333333333,26,11.3333333333333,27,23.3333333333333
"female",10.8333333333333,17.6666666666667,17.8333333333333,20.3333333333333,21.6666666666667,11.3333333333333,19.8333333333333,13.1666666666667,21.6666666666667,20.1666666666667
"female",15.3333333333333,12.3333333333333,15.3333333333333,22,22.6666666666667,17.8333333333333,9.66666666666667,8.5,26,21.5
"female",17,12.6666666666667,18.6666666666667,21.3333333333333,19.3333333333333,9.16666666666667,14.3333333333333,16.8333333333333,26.8333333333333,23.3333333333333
"female",11.1666666666667,22.1666666666667,19,18,21.8333333333333,8.16666666666667,25.1666666666667,21.1666666666667,14.6666666666667,21.6666666666667
"female",13.3333333333333,21.1666666666667,21.5,20.1666666666667,21.8333333333333,18.6666666666667,20,22.1666666666667,19.1666666666667,25.8333333333333
"female",18.3333333333333,13.5,14.8333333333333,13,19.3333333333333,15,13.1666666666667,15,16.5,25.5
"female",14.5,21.5,16.8333333333333,17,19.1666666666667,15.6666666666667,22.6666666666667,15.5,17.8333333333333,21.5
"female",16,23.6666666666667,22,21.3333333333333,25.1666666666667,11.1666666666667,18.5,19.3333333333333,19.5,19.8333333333333
"female",20.8333333333333,10.8333333333333,21,15.3333333333333,24.8333333333333,17.6666666666667,11,15.8333333333333,17.6666666666667,27.3333333333333
"female",17.5,20.3333333333333,16.8333333333333,15,14.1666666666667,12.3333333333333,22.1666666666667,16.8333333333333,17.5,21.6666666666667
"male",17.1666666666667,16.6666666666667,18.5,18,17.5,11.3333333333333,20.1666666666667,17.1666666666667,19.6666666666667,17.3333333333333
"female",15.6666666666667,15,19.5,21,22.6666666666667,11.3333333333333,19.1666666666667,19.1666666666667,19.5,23.8333333333333
"female",15.8333333333333,21.8333333333333,18,19.3333333333333,16,16.6666666666667,28.3333333333333,21.5,22.3333333333333,20.1666666666667
"female",16.8333333333333,15.5,18,18.6666666666667,19.3333333333333,19,12.3333333333333,19.6666666666667,20.8333333333333,21.1666666666667
"male",20.5,18,16.6666666666667,17,18.5,18.3333333333333,18.5,14,18.5,23
"female",9.16666666666667,22.1666666666667,18,18.5,21.1666666666667,11.1666666666667,24,19.3333333333333,18.1666666666667,18.3333333333333
"female",18.5,17.6666666666667,16.8333333333333,18.5,24.8333333333333,12,13.6666666666667,17,24,27.8333333333333
"female",12.5,8.5,14.8333333333333,21.8333333333333,19.3333333333333,13.8333333333333,17.8333333333333,17.6666666666667,18.6666666666667,22.5
"male",17.6666666666667,16.5,17.5,14,17.3333333333333,9.16666666666667,21.8333333333333,22,21.8333333333333,20.5
"male",14.8333333333333,25.6666666666667,15.8333333333333,15.5,20.6666666666667,11.1666666666667,31,19.5,16.6666666666667,26
"female",9.16666666666667,25.6666666666667,23.1666666666667,19.6666666666667,27.3333333333333,7.33333333333333,24.5,11,14.8333333333333,13.3333333333333
"female",13.1666666666667,20.8333333333333,21.3333333333333,21.6666666666667,22.1666666666667,11,20,20.5,23.8333333333333,26.1666666666667
"female",10.1666666666667,12.6666666666667,13.1666666666667,21.5,20,3.66666666666667,17.5,15.6666666666667,21,28
"female",16.6666666666667,17,20.8333333333333,21.8333333333333,26.8333333333333,13,17.6666666666667,17.8333333333333,23.3333333333333,29.6666666666667
"female",12.6666666666667,18.8333333333333,20.8333333333333,18.5,21.6666666666667,13.6666666666667,17,14.3333333333333,21,25.3333333333333
"male",12.1666666666667,23.8333333333333,17.6666666666667,16.1666666666667,19.5,7.66666666666667,23.1666666666667,16.3333333333333,18.6666666666667,25.5
"male",15.8333333333333,13,12.5,19.6666666666667,22.1666666666667,9.33333333333333,18.5,16.6666666666667,21.5,26
"female",5.66666666666667,12.6666666666667,15.3333333333333,20.5,20.1666666666667,8,14.5,17,23.8333333333333,23.3333333333333
"male",16.3333333333333,22.6666666666667,27.3333333333333,12.6666666666667,20.8333333333333,17.8333333333333,23.3333333333333,25.3333333333333,9.66666666666667,20
"male",14.1666666666667,18.6666666666667,15.8333333333333,18.5,14.1666666666667,9.5,19.6666666666667,20,22.6666666666667,21.3333333333333
"male",11.5,20.3333333333333,25,21.1666666666667,20,13.3333333333333,19.3333333333333,18.1666666666667,19.1666666666667,17.5
"female",14.8333333333333,17.8333333333333,20.8333333333333,19.8333333333333,16.6666666666667,6.83333333333333,20.5,13.3333333333333,22.6666666666667,27.1666666666667
"female",10.8333333333333,21.3333333333333,17.3333333333333,15.3333333333333,23.8333333333333,10.8333333333333,22.5,18.1666666666667,17,22.1666666666667
"female",8.16666666666667,18.3333333333333,18.5,22.1666666666667,24.1666666666667,7,21.8333333333333,21.1666666666667,24.8333333333333,27.3333333333333
"female",9.5,16.1666666666667,19.5,23,22.8333333333333,17.5,16.5,10.3333333333333,19.6666666666667,22
"female",10.5,17.6666666666667,19.1666666666667,18.6666666666667,16.1666666666667,8.16666666666667,18.6666666666667,20.5,27,26.6666666666667
"male",10.3333333333333,15,21,16.6666666666667,14.1666666666667,5,18.3333333333333,17.5,21.5,21.3333333333333
"female",10,16.5,18.8333333333333,20.3333333333333,20.6666666666667,6.33333333333333,26,18.1666666666667,23.5,23.3333333333333
"female",14.8333333333333,11.8333333333333,19.3333333333333,23.3333333333333,18.5,20.6666666666667,13,17.3333333333333,20.6666666666667,18
"male",18.5,7.66666666666667,8.5,18.3333333333333,17.8333333333333,19,9.16666666666667,10.5,18.3333333333333,15.8333333333333
"female",13.6666666666667,18,16,16.8333333333333,21,10.3333333333333,14.5,15.1666666666667,19.8333333333333,21.6666666666667
"female",20,12,11.6666666666667,22.6666666666667,17,16.8333333333333,13.8333333333333,12.6666666666667,21.3333333333333,18.3333333333333
"female",14.6666666666667,24.8333333333333,22.6666666666667,17.1666666666667,18.6666666666667,17.3333333333333,21,19.8333333333333,17.3333333333333,22.8333333333333
"male",16.5,14.3333333333333,17.3333333333333,16.5,15.6666666666667,12.5,16.6666666666667,18.1666666666667,19.6666666666667,16.8333333333333
"male",11.3333333333333,25.5,17.5,18.1666666666667,23.8333333333333,8.66666666666667,27.3333333333333,15.6666666666667,17.5,23.3333333333333
"female",19.6666666666667,12.1666666666667,13,20,14.5,19,11.5,14.1666666666667,23.1666666666667,20
"male",19.5,16.5,15.8333333333333,18,16.3333333333333,9.66666666666667,20.1666666666667,15.5,21.5,22.3333333333333
"female",7.5,16,15.5,25.3333333333333,24.3333333333333,4,20.1666666666667,18.8333333333333,25,28.6666666666667
"female",19.1666666666667,9.83333333333333,21.5,15,14.3333333333333,13.1666666666667,15.8333333333333,22.8333333333333,19.5,19.8333333333333
"male",11.1666666666667,19.1666666666667,15.3333333333333,13.8333333333333,18,11.8333333333333,18.8333333333333,14.3333333333333,10.6666666666667,18
"female",10.8333333333333,22.8333333333333,18.6666666666667,22.5,29.3333333333333,9.83333333333333,17.8333333333333,13.3333333333333,20.8333333333333,29
"female",18,24.5,21.1666666666667,13.1666666666667,18.5,14.3333333333333,24.5,18.6666666666667,19.1666666666667,22.3333333333333
"male",11,16.1666666666667,18.8333333333333,15.1666666666667,21.8333333333333,9.16666666666667,16.8333333333333,17.3333333333333,22.5,28.5
"female",20.6666666666667,9,23.8333333333333,13.1666666666667,21.6666666666667,18.1666666666667,19.8333333333333,22,18,22.1666666666667
"female",17.1666666666667,23,18.3333333333333,19.1666666666667,18.6666666666667,20.3333333333333,19.3333333333333,14.8333333333333,8.66666666666667,20.8333333333333
"female",16.5,20,19.3333333333333,16.1666666666667,20.5,13.6666666666667,23,21.1666666666667,21.5,26.6666666666667
"female",20,23.3333333333333,19.1666666666667,17.5,18.5,12.6666666666667,19.6666666666667,17.5,19.1666666666667,22.6666666666667
"female",24.3333333333333,21.8333333333333,19.6666666666667,10.8333333333333,16.6666666666667,18.8333333333333,24,20.5,14.5,16.5
"female",11.1666666666667,14.5,14.3333333333333,20.6666666666667,21.3333333333333,14.3333333333333,14.1666666666667,17.6666666666667,22.3333333333333,24.6666666666667
"female",7.16666666666667,24.1666666666667,24.3333333333333,17.1666666666667,23,6.16666666666667,27,25.1666666666667,18.8333333333333,26.8333333333333
"male",19.5,21,17.6666666666667,19.8333333333333,16.1666666666667,7,25,17.8333333333333,22,26.1666666666667
"female",14.6666666666667,27.8333333333333,24.8333333333333,16.6666666666667,21.8333333333333,15.5,27.5,20,15.5,23.6666666666667
"female",18.1666666666667,28,19.6666666666667,19.5,21.5,18.8333333333333,27.6666666666667,20.5,19.6666666666667,19.6666666666667
"male",7.5,28.6666666666667,18.1666666666667,10.6666666666667,22.8333333333333,20.1666666666667,16.3333333333333,19.1666666666667,11.6666666666667,15.3333333333333
"female",16.5,21.6666666666667,15.6666666666667,17.1666666666667,25,10.8333333333333,23,16.3333333333333,13.5,23.6666666666667
"male",11.3333333333333,22.5,15.3333333333333,16.3333333333333,23.1666666666667,8.66666666666667,20.6666666666667,12.5,15.5,26.1666666666667
"male",18.3333333333333,16.1666666666667,20.3333333333333,20.5,18.1666666666667,15.5,14,18.5,20.5,19.3333333333333
"female",15.8333333333333,26.5,13.3333333333333,9,25.1666666666667,17,24,16.1666666666667,11.1666666666667,23.3333333333333
"female",19.5,20,17.8333333333333,17.8333333333333,12.3333333333333,17,20.5,15.6666666666667,16.6666666666667,7.66666666666667
"female",13.8333333333333,17.8333333333333,15,18.5,18,12.1666666666667,19.3333333333333,12,22.5,25.6666666666667
"male",11.3333333333333,17.8333333333333,16.1666666666667,18.3333333333333,21,6.33333333333333,11.8333333333333,15,22,24.1666666666667
"female",13.5,14.5,17.1666666666667,18.6666666666667,13.5,14.8333333333333,17.1666666666667,16.3333333333333,20.3333333333333,18.8333333333333
"female",18.5,8.33333333333333,18,21.5,23.1666666666667,13.8333333333333,14.8333333333333,15.6666666666667,23,27.8333333333333
"female",14.8333333333333,13.6666666666667,18,19.3333333333333,17.3333333333333,15.5,17.3333333333333,17.3333333333333,18.5,18
"female",9.83333333333333,20.5,21.8333333333333,15.3333333333333,16.1666666666667,14.3333333333333,22,17.3333333333333,17.3333333333333,20.6666666666667
"female",13.1666666666667,23.8333333333333,21.8333333333333,26.3333333333333,25.8333333333333,11,20.6666666666667,17.1666666666667,21.6666666666667,22.1666666666667
"female",8.83333333333333,25.3333333333333,26.6666666666667,20.5,24.5,12.1666666666667,25.1666666666667,18.1666666666667,21.6666666666667,24.6666666666667
"female",20.8333333333333,23.8333333333333,16,21.1666666666667,19.3333333333333,14,21.3333333333333,14.3333333333333,18.8333333333333,19.5
"male",18.6666666666667,17.6666666666667,16.5,18.8333333333333,16.3333333333333,17.8333333333333,16.8333333333333,16.3333333333333,15.5,17.3333333333333
"female",18.6666666666667,17.8333333333333,21.8333333333333,18,20.8333333333333,17.8333333333333,19.3333333333333,20,18.5,21.1666666666667
"female",15.1666666666667,20.1666666666667,21.1666666666667,25.8333333333333,22.1666666666667,21.6666666666667,15,13.3333333333333,17.5,12.3333333333333
"male",13.6666666666667,17,18.3333333333333,21,18,12.3333333333333,19.5,14.5,19.5,21.1666666666667
"female",18.8333333333333,18.8333333333333,14.3333333333333,9.66666666666667,25,22.8333333333333,20.8333333333333,16.3333333333333,10,22.3333333333333
"female",18.8333333333333,19,21.1666666666667,18.8333333333333,22.1666666666667,7.66666666666667,19.8333333333333,18.5,20.5,25.1666666666667
"female",12,26.5,22.1666666666667,16.1666666666667,14,15,26.5,20,21.1666666666667,20.3333333333333
"male",19.6666666666667,20.5,19.1666666666667,19.5,16.3333333333333,16,24,17.5,18.8333333333333,16.5
"female",13.3333333333333,24.3333333333333,27.1666666666667,18,22.8333333333333,18.6666666666667,21,22.5,15.3333333333333,23.1666666666667
"male",11.8333333333333,24.8333333333333,22.3333333333333,16.1666666666667,20.1666666666667,6.66666666666667,23.6666666666667,22.3333333333333,17,18.5
"female",17,19,21.8333333333333,17.3333333333333,20.3333333333333,19.1666666666667,16.8333333333333,16.3333333333333,19.5,20.3333333333333
"female",17.1666666666667,16.3333333333333,16,19.6666666666667,18.5,16.5,20.3333333333333,20,20.6666666666667,20.8333333333333
"female",17.6666666666667,16,19.3333333333333,21.8333333333333,19.5,17.6666666666667,15.6666666666667,15.8333333333333,21,21.3333333333333
"female",13.3333333333333,13.5,16.6666666666667,22.3333333333333,22.8333333333333,16.1666666666667,13.1666666666667,21.1666666666667,26,18.5
"female",15,16.8333333333333,16.5,24.3333333333333,20.3333333333333,18.8333333333333,14.3333333333333,13.3333333333333,16.3333333333333,21.6666666666667
"male",18.3333333333333,12.5,13.3333333333333,16,20,12,21.6666666666667,18.3333333333333,20.6666666666667,25.3333333333333
"female",21.3333333333333,20.3333333333333,15.8333333333333,18,16.8333333333333,15.5,25.8333333333333,16.8333333333333,16.6666666666667,17.8333333333333
"female",6.5,17.3333333333333,17.5,17.6666666666667,28.3333333333333,5.66666666666667,15.6666666666667,20.5,19,26.3333333333333
"female",14.8333333333333,17.1666666666667,15.8333333333333,22.1666666666667,18.3333333333333,11.6666666666667,16.5,15.5,22.1666666666667,23.3333333333333
"female",14.1666666666667,13.5,16.1666666666667,22,22.8333333333333,17.5,12.3333333333333,13.6666666666667,23.8333333333333,22.1666666666667
"female",21,16,24.5,14.8333333333333,21.1666666666667,20.6666666666667,16.5,19,14.8333333333333,25.3333333333333
"male",10.5,13.3333333333333,13.3333333333333,19.6666666666667,25.6666666666667,19.1666666666667,17.1666666666667,14,10.8333333333333,20.6666666666667
"female",8,23,19.1666666666667,24.1666666666667,23.5,12.6666666666667,20.8333333333333,14.5,24.5,23.1666666666667
"male",18.8333333333333,17.8333333333333,21.8333333333333,19.6666666666667,19.8333333333333,17.8333333333333,18.6666666666667,17,14.6666666666667,12.8333333333333
"female",20.6666666666667,15.5,22.1666666666667,18.6666666666667,23.5,15.5,18.1666666666667,17.8333333333333,18.1666666666667,23.6666666666667
"male",11.1666666666667,18.6666666666667,19.3333333333333,17.3333333333333,16.5,11.6666666666667,17.8333333333333,18,18,13.6666666666667
"male",11.8333333333333,19.3333333333333,18.5,16.6666666666667,22.6666666666667,9.83333333333333,17.1666666666667,14.3333333333333,17.8333333333333,26.6666666666667
"female",8.66666666666667,19.1666666666667,22.1666666666667,19.6666666666667,21.8333333333333,11.6666666666667,15.8333333333333,17.8333333333333,21.1666666666667,18.1666666666667
"female",19.1666666666667,19.6666666666667,26.8333333333333,21,16,19.1666666666667,19.6666666666667,22.6666666666667,20.5,18.5
"male",14.5,19.1666666666667,19.5,20.1666666666667,21.1666666666667,15.5,16.5,14.8333333333333,19.1666666666667,13.6666666666667
"female",15.1666666666667,23.5,23,21.1666666666667,13,21.1666666666667,22.1666666666667,19.6666666666667,18,7.66666666666667
"female",16.5,7.83333333333333,14.5,20.1666666666667,18.8333333333333,18.5,6.5,11.8333333333333,19.1666666666667,20.3333333333333
"male",11.8333333333333,10.6666666666667,14.5,17.8333333333333,17.6666666666667,8.5,13.8333333333333,12.6666666666667,19.6666666666667,19.1666666666667
"male",12.5,21.8333333333333,19.1666666666667,18.5,19.1666666666667,15.3333333333333,16.6666666666667,14,19.6666666666667,12
"female",20.1666666666667,11.1666666666667,14.5,18.5,16.5,17,17.7333333333333,17,27.6666666666667,21.6666666666667
"female",17,17.8333333333333,16.6666666666667,20.3333333333333,17.6666666666667,15,21,18.6666666666667,23.5,19.5
"female",14.8333333333333,18.5,14.1666666666667,22.5,21.3333333333333,16.1666666666667,12.5,14,25,25.3333333333333
"female",10.8333333333333,16.6666666666667,18.1666666666667,26.6666666666667,14.5,9.66666666666667,19.6666666666667,18.1666666666667,25,20.6666666666667
"female",11,18.6666666666667,18.1666666666667,23.1666666666667,25.1666666666667,9.83333333333333,15,12.6666666666667,21.5,24
"female",18.1666666666667,12.1666666666667,18.8333333333333,22.3333333333333,20.1666666666667,21,11.8333333333333,15.8333333333333,18.5,19.5
"female",17.1666666666667,26.1666666666667,26,17.5,17.6666666666667,7.66666666666667,26.3333333333333,21.5,22.5,21.5
"male",7.33333333333333,9.5,16,18,19.1666666666667,12,5.66666666666667,13.6666666666667,18.8333333333333,16.3333333333333
"male",5.33333333333333,17.8333333333333,23.6666666666667,23,18.3333333333333,3.16666666666667,14.6666666666667,18.3333333333333,26.1666666666667,18.1666666666667
"male",14.3333333333333,15.8333333333333,18.8333333333333,17.6666666666667,20.5,16,16.5,16.5,13,23.1666666666667
"female",21.5,13.1666666666667,18.5,19.1666666666667,18.3333333333333,13.5,14.5,18.3333333333333,18.1666666666667,20
"male",11,14,11.1666666666667,18.1666666666667,20,13.5,10.3333333333333,11.8333333333333,24.1666666666667,22.5
"male",11.8333333333333,17,18.6666666666667,19.1666666666667,20.6666666666667,14.1666666666667,18,15.1666666666667,17.3333333333333,18.3333333333333
"female",15.1666666666667,14.5,13,19,16.6666666666667,12.8333333333333,17.3333333333333,19,18.1666666666667,20.6666666666667
"female",15.1666666666667,19.1666666666667,18.1666666666667,23.1666666666667,21,15.1666666666667,13.8333333333333,12.6666666666667,22.1666666666667,24.5
"female",14.8333333333333,16.6666666666667,17.1666666666667,22.8333333333333,18.3333333333333,6.33333333333333,22.3333333333333,17.3333333333333,27.1666666666667,24
"female",13.6666666666667,22,17.6666666666667,17.8333333333333,20.1666666666667,15.3333333333333,26,16,16.6666666666667,17.5
"female",23.3333333333333,17.5,22.1666666666667,18.5,12.5,14.8333333333333,24.8333333333333,22,22.5,24.6666666666667
"male",4.16666666666667,22.1666666666667,18.8333333333333,22,21.3333333333333,4.5,23,17.8333333333333,20.5,23.8333333333333
"female",11.3333333333333,16.6666666666667,19,22.6666666666667,21.6666666666667,13.1666666666667,19.6666666666667,18.5,22.1666666666667,22.8333333333333
"male",16.3333333333333,19,23,24,22.6666666666667,12.1666666666667,19.3333333333333,17.3333333333333,26.8333333333333,20.3333333333333
"female",15.5,17,22.3333333333333,17.5,18.5,17.3333333333333,15.1666666666667,17.3333333333333,18,18
"female",12.5,13.8333333333333,17.8333333333333,21,23.3333333333333,15.3333333333333,17,17.3333333333333,19,23.6666666666667
"female",19,9.33333333333333,14.8333333333333,20.6666666666667,20,17.3333333333333,12.1666666666667,13.5,20.1666666666667,16.1666666666667
"female",13.3333333333333,17.1666666666667,18.3333333333333,21.1666666666667,21.8333333333333,9.33333333333333,24,16.6666666666667,24.1666666666667,19.8333333333333
"male",11.1666666666667,14.8333333333333,17.5,21.8333333333333,19.1666666666667,10,15.3333333333333,17.1666666666667,23.6666666666667,20.1666666666667
"male",15.8333333333333,16,20,17.1666666666667,22,6.33333333333333,19.5,21.6666666666667,26.8333333333333,27.5
"male",16.3333333333333,14.3333333333333,21.1666666666667,13.5,11.6666666666667,20.6666666666667,10.1666666666667,17,7.66666666666667,5.16666666666667
"male",10.8333333333333,19.3333333333333,15.1666666666667,18.5,25,14.1666666666667,19.8333333333333,17.8333333333333,15.1666666666667,23.1666666666667
"female",11.6666666666667,26,23.3333333333333,19.8333333333333,19.3333333333333,12.3333333333333,28.8333333333333,24.8333333333333,22.1666666666667,20.8333333333333
"male",17.8333333333333,21.3333333333333,16.1666666666667,18.5,12,15.8333333333333,20.3333333333333,11.6666666666667,16.5,12.1666666666667
"female",13.8333333333333,21.8333333333333,20.8333333333333,19.3333333333333,25.8333333333333,11.5,21.6666666666667,17.6666666666667,18.8333333333333,23.5
"female",17,11.1666666666667,17.5,19.3333333333333,19.5,13.5,12.5,15.6666666666667,22.1666666666667,21.6666666666667
"female",14.8333333333333,15.8333333333333,13.8333333333333,23,20,17.3333333333333,13.8333333333333,13.3333333333333,21.3333333333333,22.6666666666667
"male",11,18.5,17,15.1666666666667,23.8333333333333,7.66666666666667,17,14.1666666666667,17.8333333333333,26.1666666666667
